case,pressure_Pa,step,time_s,T_sim_K,P_sim_Pa,mean_speed_sim,collisions_total,nu_meas,mfp_meas,n_theory,nu_theory,mfp_theory,mean_speed_theory,N_real,weight
p195_2.2e-04Pa,0.000223562,430,0.00862,304.2096876,0.000438138,477.9712067,39,61050665.55,7.83E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,440,0.00882,304.2096876,0.000438199,477.9622654,42,64256011.85,7.44E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,450,0.00902,304.2096876,0.000438237,477.9550505,43,64327249.12,7.43E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,460,0.00922,304.2096876,0.000438259,477.8478053,44,64395395.83,7.42E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,470,0.00942,304.2096876,0.000438243,477.8478053,44,63028189.97,7.58E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,480,0.00962,304.2096876,0.000438285,477.8478053,44,61717832.59,7.74E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,490,0.00982,304.2096876,0.000438288,477.8440875,45,61834960.49,7.73E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,500,0.01002,304.2096876,0.000438289,477.8242133,48,64640778.39,7.39E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,510,0.01022,304.2096876,0.000438303,477.8318365,50,66016450.53,7.24E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,520,0.01042,304.2096876,0.000438332,477.8689559,53,68634300.57,6.96E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,530,0.01062,304.2096876,0.000438372,477.8696396,55,69882950.74,6.84E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,540,0.01082,304.2096876,0.000438399,477.8696396,55,68591214.13,6.97E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,550,0.01102,304.2096876,0.0004384,477.8547494,59,72244281.93,6.61E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,560,0.01122,304.2096876,0.000438415,477.8547494,59,70956505.07,6.73E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,570,0.01142,304.2096876,0.000438436,477.8547494,59,69713834.23,6.85E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,580,0.01162,304.2096876,0.000438476,477.8577036,63,73158953.25,6.53E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,590,0.01182,304.2096876,0.000438506,477.8127561,64,73062673.38,6.54E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,600,0.01202,304.2096876,0.000438529,477.8422534,65,72969597.49,6.55E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,610,0.01222,304.2096876,0.000438581,477.8577523,67,73983804.15,6.46E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,620,0.01242,304.2096876,0.000438634,477.9003219,68,73878892.85,6.47E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,630,0.01262,304.2096876,0.000438658,477.9362732,69,73777306.79,6.48E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,640,0.01282,304.2096876,0.00043871,477.9857778,73,76836557.07,6.22E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,650,0.01302,304.2096876,0.00043876,477.9857778,73,75656272.02,6.32E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,660,0.01322,304.2096876,0.000438815,477.9857778,73,74511699.07,6.41E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,670,0.01342,304.2096876,0.000438871,478.0070562,74,74406738.02,6.42E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,680,0.01362,304.2096876,0.000438943,478.0076859,75,74304859.52,6.43E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,690,0.01382,304.2096876,0.000438999,478.0001687,76,74205929.75,6.44E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,700,0.01402,304.2096876,0.000439047,478.0261548,77,74109822.51,6.45E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,710,0.01422,304.2096876,0.0004391,478.0261548,77,73067490.27,6.54E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,720,0.01442,304.2096876,0.000439153,478.0261548,77,72054071.54,6.63E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,730,0.01462,304.2096876,0.000439203,477.9753006,78,71991345.7,6.64E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,740,0.01482,304.2096876,0.000439245,478.0221897,79,71930312.86,6.65E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,750,0.01502,304.2096876,0.000439283,478.0523614,81,72769291.72,6.57E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,760,0.01522,304.2096876,0.000439355,478.1180383,83,73586221.2,6.50E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,770,0.01542,304.2096876,0.000439393,478.1180383,83,72631795.5,6.58E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,780,0.01562,304.2096876,0.000439437,478.0413456,84,72565688.16,6.59E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,790,0.01582,304.2096876,0.000439472,478.0413456,84,71648296.4,6.67E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,800,0.01602,304.2096876,0.000439499,477.9043476,85,71596118.08,6.68E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,810,0.01622,304.2096876,0.000439516,477.9043476,85,70713305.28,6.76E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,820,0.01642,304.2096876,0.000439542,478.012364,87,71495574.7,6.69E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,830,0.01662,304.2096876,0.000439592,478.0171481,88,71447117.87,6.69E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,840,0.01682,304.2096876,0.000439635,478.0227724,89,71399813.41,6.70E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,850,0.01702,304.2096876,0.00043967,478.0459306,91,72146438.69,6.63E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,860,0.01722,304.2096876,0.000439716,478.0459306,91,71308500.96,6.70E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,870,0.01742,304.2096876,0.000439758,477.9916693,94,72813643.74,6.56E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,880,0.01762,304.2096876,0.00043981,477.9916693,94,71987155.16,6.64E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,890,0.01782,304.2096876,0.000439853,477.9876339,96,72693669.97,6.58E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,900,0.01802,304.2096876,0.00043991,477.9835533,97,72635680.43,6.58E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,910,0.01822,304.2096876,0.000439933,477.9948514,98,72578963.99,6.59E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,920,0.01842,304.2096876,0.000439983,477.9948514,98,71790918.78,6.66E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,930,0.01862,304.2096876,0.000440001,477.8744502,102,73918570.03,6.46E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,940,0.01882,304.2096876,0.000440048,477.8744502,102,73133037.93,6.53E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,950,0.01902,304.2096876,0.000440071,477.8525754,103,73073477.2,6.54E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,960,0.01922,304.2096876,0.000440107,477.8691484,106,74419293.64,6.42E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,970,0.01942,304.2096876,0.000440154,477.8615652,109,75737389.87,6.31E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,980,0.01962,304.2096876,0.000440167,477.8643739,110,75653102.64,6.32E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,990,0.01982,304.2096876,0.000440198,477.8454553,111,75570516.46,6.32E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1000,0.02002,304.2096876,0.000440234,477.8569506,113,76163594.47,6.27E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1010,0.02022,304.2096876,0.000440243,477.9503618,114,76077592.67,6.28E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1020,0.02042,304.2096876,0.000440268,477.9191679,115,75993275.53,6.29E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1030,0.02062,304.2096876,0.000440294,477.9893224,117,76564995.69,6.24E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1040,0.02082,304.2096876,0.000440321,477.996765,118,76477616.41,6.25E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1050,0.02102,304.2096876,0.000440344,477.9603097,120,77033848.65,6.20E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1060,0.02122,304.2096876,0.000440379,478.0017704,121,76943697.51,6.21E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1070,0.02142,304.2096876,0.000440408,478.0017704,121,76225268.96,6.27E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1080,0.02162,304.2096876,0.00044044,478.1444309,122,76144265.66,6.28E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1090,0.02182,304.2096876,0.000440462,478.0987326,125,77301572.46,6.18E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1100,0.02202,304.2096876,0.000440481,478.0988774,126,77212264.92,6.19E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1110,0.02222,304.2096876,0.000440502,478.0869382,127,77124565.08,6.20E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1120,0.02242,304.2096876,0.00044052,478.0869382,127,76436567.18,6.25E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1130,0.02262,304.2096876,0.000440536,478.0869382,127,75760735.46,6.31E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1140,0.02282,304.2096876,0.000440553,478.0869382,127,75096750.05,6.37E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1150,0.02302,304.2096876,0.000440581,478.0869382,127,74444302.18,6.42E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1160,0.02322,304.2096876,0.00044059,478.0869382,127,73803093.72,6.48E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1170,0.02342,304.2096876,0.000440601,478.0947582,128,73749000.79,6.48E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1180,0.02362,304.2096876,0.000440625,478.0947582,128,73124538.47,6.54E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1190,0.02382,304.2096876,0.000440652,478.0725089,129,73077051.26,6.54E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1200,0.02402,304.2096876,0.000440666,478.0617198,130,73030354.85,6.55E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1210,0.02422,304.2096876,0.000440682,478.0727578,133,74098695.75,6.45E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1220,0.02442,304.2096876,0.000440704,478.0451796,134,74044396.95,6.46E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1230,0.02462,304.2096876,0.000440721,478.0021192,136,74539061.68,6.41E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1240,0.02482,304.2096876,0.000440727,477.9522253,137,74482089.48,6.42E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1250,0.02502,304.2096876,0.000440746,477.9522253,137,73886709.07,6.47E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1260,0.02522,304.2096876,0.000440757,477.9513633,138,73835813.78,6.47E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1270,0.02542,304.2096876,0.000440784,477.9913396,139,73785719.35,6.48E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1280,0.02562,304.2096876,0.000440796,477.9899789,140,73736407.04,6.48E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1290,0.02582,304.2096876,0.000440798,477.9877319,141,73687858.67,6.49E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1300,0.02602,304.2096876,0.000440825,477.9877319,141,73121464.68,6.54E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1310,0.02622,304.2096876,0.000440833,477.9486408,144,74107620.08,6.45E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1320,0.02642,304.2096876,0.000440847,477.9486408,144,73546623.71,6.50E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1330,0.02662,304.2096876,0.000440878,478.0128709,146,74007863.39,6.46E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1340,0.02682,304.2096876,0.000440894,478.0122553,147,73959100.89,6.46E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1350,0.02702,304.2096876,0.000440899,478.0122553,147,73411661.21,6.51E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1360,0.02722,304.2096876,0.000440923,478.0100682,149,73863725.6,6.47E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1370,0.02742,304.2096876,0.000440944,478.0100682,149,73324967.57,6.52E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1380,0.02762,304.2096876,0.000440948,478.0166502,152,74259663.23,6.44E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1390,0.02782,304.2096876,0.00044095,478.0164814,153,74210843.31,6.44E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1400,0.02802,304.2096876,0.000440942,477.9761747,155,74644296.42,6.40E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1410,0.02822,304.2096876,0.000440938,477.9761747,155,74115279.44,6.45E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1420,0.02842,304.2096876,0.000440932,478.0241438,157,74543304.39,6.41E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1430,0.02862,304.2096876,0.000440931,478.0294174,158,74493866.99,6.42E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1440,0.02882,304.2096876,0.000440924,477.9686182,161,75381532.29,6.34E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1450,0.02902,304.2096876,0.000440924,477.9686182,161,74862017.94,6.38E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1460,0.02922,304.2096876,0.000440929,477.9686182,161,74349615.36,6.43E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1470,0.02942,304.2096876,0.000440924,477.9564759,163,74761498.49,6.39E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1480,0.02962,304.2096876,0.000440915,477.9564759,163,74256694.32,6.44E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1490,0.02982,304.2096876,0.000440918,477.9401005,166,75116182.87,6.36E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1500,0.03002,304.2096876,0.000440915,477.9276876,167,75065234.37,6.37E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1510,0.03022,304.2096876,0.000440905,478.0031964,168,75014960.23,6.37E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1520,0.03042,304.2096876,0.000440904,477.8665474,169,74965347.16,6.37E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1530,0.03062,304.2096876,0.000440894,477.786421,171,75357066.81,6.34E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1540,0.03082,304.2096876,0.000440878,477.799043,172,75305877.62,6.34E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1550,0.03102,304.2096876,0.000440872,477.8023702,174,75690350.52,6.31E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1560,0.03122,304.2096876,0.000440862,477.8023702,174,75205466.79,6.35E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1570,0.03142,304.2096876,0.000440853,477.8023702,174,74726755.99,6.39E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1580,0.03162,304.2096876,0.000440842,477.7757619,176,75107596.4,6.36E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1590,0.03182,304.2096876,0.000440835,477.7757619,176,74635518.48,6.40E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1600,0.03202,304.2096876,0.000440821,477.8321644,178,75012171.24,6.37E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1610,0.03222,304.2096876,0.000440799,477.8131686,179,74965347.16,6.37E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1620,0.03242,304.2096876,0.000440783,477.8131686,179,74502883.58,6.41E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1630,0.03262,304.2096876,0.000440762,477.7997789,180,74459756.22,6.42E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1640,0.03282,304.2096876,0.000440748,477.76619,181,74417154.49,6.42E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1650,0.03302,304.2096876,0.000440736,477.76619,181,73966414.61,6.46E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1660,0.03322,304.2096876,0.000440718,477.7651964,182,73927296,6.46E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1670,0.03342,304.2096876,0.000440704,477.8507467,186,75099934.86,6.36E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1680,0.03362,304.2096876,0.000440693,477.8520107,187,75054538.53,6.37E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1690,0.03382,304.2096876,0.000440682,478.015014,189,75408666.78,6.34E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1700,0.03402,304.2096876,0.000440681,477.994904,191,75758631.26,6.31E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1710,0.03422,304.2096876,0.000440681,477.9661585,192,75710181.12,6.31E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1720,0.03442,304.2096876,0.000440675,477.9661585,192,75270261.41,6.35E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1730,0.03462,304.2096876,0.000440677,477.8865647,193,75225192.39,6.35E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1740,0.03482,304.2096876,0.000440677,477.9196277,194,75180641.09,6.36E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1750,0.03502,304.2096876,0.000440673,477.8225091,197,75907230.45,6.29E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1760,0.03522,304.2096876,0.000440674,477.8587934,198,75859312.12,6.30E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1770,0.03542,304.2096876,0.00044067,477.8587934,198,75430970.44,6.34E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1780,0.03562,304.2096876,0.00044067,477.8587934,198,75007438.88,6.37E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1790,0.03582,304.2096876,0.000440681,477.8575352,199,74965347.16,6.37E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1800,0.03602,304.2096876,0.00044068,477.824002,202,75672960.1,6.31E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1810,0.03622,304.2096876,0.000440676,477.8759301,203,75627658.35,6.32E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1820,0.03642,304.2096876,0.000440681,477.87522,204,75582854.14,6.32E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1830,0.03662,304.2096876,0.00044068,477.7585463,207,76275500.69,6.26E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1840,0.03682,304.2096876,0.000440679,477.7525643,208,76227664.25,6.27E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1850,0.03702,304.2096876,0.000440677,477.768545,210,76544843.94,6.24E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1860,0.03722,304.2096876,0.000440671,477.7108985,212,76858614.93,6.22E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1870,0.03742,304.2096876,0.000440677,477.7208244,213,76808428.92,6.22E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1880,0.03762,304.2096876,0.000440674,477.7003683,214,76758776.52,6.22E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
p195_2.2e-04Pa,0.000223562,1890,0.03782,304.2096876,0.000440673,477.7116857,215,76709649.26,6.23E-06,5.40E+16,10.69819621,31.47308461,476.173109,53975049956,26987524.98
